Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
49.851069708,1,0,0,0,1,0,0,1
49.851070208,1,1,0,0,1,0,0,1
49.851074125,0,1,0,0,1,0,0,1
49.851125375,0,0,0,0,1,0,0,1
49.851183750,0,1,0,0,1,0,0,1
49.851238917,0,0,0,0,1,0,0,1
49.851297333,0,1,0,0,1,0,0,1
49.851352458,0,0,0,0,1,0,0,1
49.851410875,0,1,0,0,1,0,0,1
49.851412292,1,1,0,0,1,0,0,1
49.851466000,1,0,0,0,1,0,0,1
49.851524417,1,1,0,0,1,0,0,1
49.851579583,1,0,0,0,1,0,0,1
49.851637958,1,1,0,0,1,0,0,1
49.851693125,1,0,0,0,1,0,0,1
49.851751542,1,1,0,0,1,0,0,1
49.851755417,0,1,0,0,1,0,0,1
49.851806667,0,0,0,0,1,0,0,1
49.851865083,0,1,0,0,1,0,0,1
49.851866500,1,1,0,0,1,0,0,1
49.851920250,1,0,0,0,1,0,0,1
49.851930792,1,0,0,0,1,1,0,1
49.851936583,1,0,0,0,1,0,0,1
49.851960208,1,0,0,1,1,0,0,1
49.852038917,1,0,0,1,1,1,0,1
49.852065833,1,0,0,0,1,1,0,1
49.852157125,1,0,0,0,1,0,0,1
49.852204208,1,0,0,0,1,1,0,1
49.852205708,1,1,0,0,1,1,0,1
49.852260875,1,0,0,0,1,1,0,1
49.852319292,1,1,0,0,1,1,0,1
49.852374458,1,0,0,0,1,1,0,1
49.852432833,1,1,0,0,1,1,0,1
49.852488000,1,0,0,0,1,1,0,1
49.852545917,1,0,0,0,1,0,0,1
49.852546417,1,1,0,0,1,0,0,1
49.852601542,1,0,0,0,1,0,0,1
49.852659958,1,1,0,0,1,0,0,1
49.852715125,1,0,0,0,1,0,0,1
49.852773500,1,1,0,0,1,0,0,1
49.852828667,1,0,0,0,1,0,0,1
49.852887042,1,1,0,0,1,0,0,1
49.852942208,1,0,0,0,1,0,0,1
49.852999083,1,0,0,0,1,1,0,1
49.853000583,1,1,0,0,1,1,0,1
49.853055750,1,0,0,0,1,1,0,1
49.853073875,1,0,0,0,1,0,0,1
49.853096417,1,0,0,1,1,0,0,1
49.853172625,1,0,0,1,1,1,0,1
49.853245750,1,0,0,0,1,1,0,1
49.853341250,1,1,0,0,1,1,0,1
49.853345167,0,1,0,0,1,1,0,1
49.853396417,0,0,0,0,1,1,0,1
49.853454833,0,1,0,0,1,1,0,1
49.853456250,1,1,0,0,1,1,0,1
49.853510000,1,0,0,0,1,1,0,1
49.853568375,1,1,0,0,1,1,0,1
49.853572250,0,1,0,0,1,1,0,1
49.853623542,0,0,0,0,1,1,0,1
49.853681458,0,0,0,0,1,0,0,1
49.853681917,0,1,0,0,1,0,0,1
49.853737083,0,0,0,0,1,0,0,1
49.853795500,0,1,0,0,1,0,0,1
49.853850625,0,0,0,0,1,0,0,1
49.853909042,0,1,0,0,1,0,0,1
49.853964208,0,0,0,0,1,0,0,1
49.854021083,0,0,0,0,1,1,0,1
49.854022583,0,1,0,0,1,1,0,1
49.854024000,1,1,0,0,1,1,0,1
49.854077750,1,0,0,0,1,1,0,1
49.854135667,1,0,0,0,1,0,0,1
49.854136167,1,1,0,0,1,0,0,1
49.854140042,0,1,0,0,1,0,0,1
49.854191292,0,0,0,0,1,0,0,1
49.854201458,0,0,0,0,1,1,0,1
49.854207250,0,0,0,0,1,0,0,1
49.854222208,0,0,0,1,1,0,0,1
49.854250167,0,0,0,1,1,1,0,1
49.854306000,0,0,0,0,1,1,0,1
49.854391083,0,0,0,0,1,0,0,1
49.854475292,0,0,0,0,1,1,0,1
49.854476792,0,1,0,0,1,1,0,1
49.854531958,0,0,0,0,1,1,0,1
49.854589875,0,0,0,0,1,0,0,1
49.854590375,0,1,0,0,1,0,0,1
49.854645500,0,0,0,0,1,0,0,1
49.854702375,0,0,0,0,1,1,0,1
49.854703917,0,1,0,0,1,1,0,1
49.854759083,0,0,0,0,1,1,0,1
49.854817458,0,1,0,0,1,1,0,1
49.854818875,1,1,0,0,1,1,0,1
49.854872625,1,0,0,0,1,1,0,1
49.854931000,1,1,0,0,1,1,0,1
49.854986167,1,0,0,0,1,1,0,1
49.855044542,1,1,0,0,1,1,0,1
49.855099708,1,0,0,0,1,1,0,1
49.855157625,1,0,0,0,1,0,0,1
49.855158125,1,1,0,0,1,0,0,1
49.855162000,0,1,0,0,1,0,0,1
49.855213292,0,0,0,0,1,0,0,1
49.855270167,0,0,0,0,1,1,0,1
49.855271667,0,1,0,0,1,1,0,1
49.855273083,1,1,0,0,1,1,0,1
49.855326833,1,0,0,0,1,1,0,1
49.855342917,1,0,0,0,1,0,0,1
49.855354625,1,0,0,1,1,0,0,1
49.855411667,1,0,0,1,1,1,0,1
49.855445042,1,0,0,0,1,1,0,1
49.855612333,1,1,0,0,1,1,0,1
49.855616250,0,1,0,0,1,1,0,1
49.855667500,0,0,0,0,1,1,0,1
49.855725875,0,1,0,0,1,1,0,1
49.855781042,0,0,0,0,1,1,0,1
49.855839417,0,1,0,0,1,1,0,1
49.855894583,0,0,0,0,1,1,0,1
49.855952500,0,0,0,0,1,0,0,1
49.855953000,0,1,0,0,1,0,0,1
49.855954417,1,1,0,0,1,0,0,1
49.856008167,1,0,0,0,1,0,0,1
49.856066542,1,1,0,0,1,0,0,1
49.856121708,1,0,0,0,1,0,0,1
49.856180083,1,1,0,0,1,0,0,1
49.856235250,1,0,0,0,1,0,0,1
49.856293667,1,1,0,0,1,0,0,1
49.856297542,0,1,0,0,1,0,0,1
49.856348833,0,0,0,0,1,0,0,1
49.856407208,0,1,0,0,1,0,0,1
49.856408625,1,1,0,0,1,0,0,1
49.856462375,1,0,0,0,1,0,0,1
49.856472542,1,0,0,0,1,1,0,1
49.856493708,1,0,0,1,1,1,0,1
49.856581250,1,0,0,0,1,1,0,1
49.856671292,1,0,0,0,1,0,0,1
49.856746333,1,0,0,0,1,1,0,1
49.856747875,1,1,0,0,1,1,0,1
49.856751750,0,1,0,0,1,1,0,1
49.856803042,0,0,0,0,1,1,0,1
49.856861417,0,1,0,0,1,1,0,1
49.856916583,0,0,0,0,1,1,0,1
49.856974958,0,1,0,0,1,1,0,1
49.857030125,0,0,0,0,1,1,0,1
49.857088042,0,0,0,0,1,0,0,1
49.857088542,0,1,0,0,1,0,0,1
49.857089958,1,1,0,0,1,0,0,1
49.857143708,1,0,0,0,1,0,0,1
49.857202083,1,1,0,0,1,0,0,1
49.857257250,1,0,0,0,1,0,0,1
49.857315625,1,1,0,0,1,0,0,1
49.857370792,1,0,0,0,1,0,0,1
49.857429208,1,1,0,0,1,0,0,1
49.857484333,1,0,0,0,1,0,0,1
49.857541208,1,0,0,0,1,1,0,1
49.857542750,1,1,0,0,1,1,0,1
49.857597917,1,0,0,0,1,1,0,1
49.857614167,1,0,0,0,1,0,0,1
49.857639417,1,0,0,1,1,0,0,1
49.857736083,1,0,0,1,1,1,0,1
49.857796375,1,0,0,0,1,1,0,1
49.857883417,1,1,0,0,1,1,0,1
49.857887292,0,1,0,0,1,1,0,1
49.857938583,0,0,0,0,1,1,0,1
49.857996958,0,1,0,0,1,1,0,1
49.857998375,1,1,0,0,1,1,0,1
49.858052125,1,0,0,0,1,1,0,1
49.858110500,1,1,0,0,1,1,0,1
49.858165667,1,0,0,0,1,1,0,1
49.858223583,1,0,0,0,1,0,0,1
49.858224083,1,1,0,0,1,0,0,1
49.858279208,1,0,0,0,1,0,0,1
49.858337625,1,1,0,0,1,0,0,1
49.858392792,1,0,0,0,1,0,0,1
49.858451167,1,1,0,0,1,0,0,1
49.858506333,1,0,0,0,1,0,0,1
49.858563208,1,0,0,0,1,1,0,1
49.858564708,1,1,0,0,1,1,0,1
49.858619875,1,0,0,0,1,1,0,1
49.858677792,1,0,0,0,1,0,0,1
49.858678292,1,1,0,0,1,0,0,1
49.858733417,1,0,0,0,1,0,0,1
49.858744625,1,0,0,0,1,1,0,1
49.858772792,1,0,0,1,1,1,0,1
49.858856583,1,0,0,0,1,1,0,1
49.858941958,1,0,0,0,1,0,0,1
49.859017417,1,0,0,0,1,1,0,1
49.859018917,1,1,0,0,1,1,0,1
49.859022792,0,1,0,0,1,1,0,1
49.859074083,0,0,0,0,1,1,0,1
49.859132000,0,0,0,0,1,0,0,1
49.859132500,0,1,0,0,1,0,0,1
49.859187667,0,0,0,0,1,0,0,1
49.859246042,0,1,0,0,1,0,0,1
49.859301208,0,0,0,0,1,0,0,1
49.859359583,0,1,0,0,1,0,0,1
49.859361000,1,1,0,0,1,0,0,1
49.859414750,1,0,0,0,1,0,0,1
49.859473167,1,1,0,0,1,0,0,1
49.859528292,1,0,0,0,1,0,0,1
49.859586708,1,1,0,0,1,0,0,1
49.859641875,1,0,0,0,1,0,0,1
49.859700250,1,1,0,0,1,0,0,1
49.859704125,0,1,0,0,1,0,0,1
49.859755417,0,0,0,0,1,0,0,1
49.859813833,0,1,0,0,1,0,0,1
49.859815250,1,1,0,0,1,0,0,1
49.859868958,1,0,0,0,1,0,0,1
49.859898792,1,0,0,0,1,1,0,1
49.859904583,1,0,0,0,1,0,0,1
49.859905250,1,0,0,1,1,0,0,1
49.859969417,1,0,0,1,1,1,0,1
49.859995625,1,0,0,0,1,1,0,1
49.860098792,1,0,0,0,1,0,0,1
49.860152958,1,0,0,0,1,1,0,1
49.860154458,1,1,0,0,1,1,0,1
49.860158375,0,1,0,0,1,1,0,1
49.860209625,0,0,0,0,1,1,0,1
49.860268000,0,1,0,0,1,1,0,1
49.860323167,0,0,0,0,1,1,0,1
49.860381083,0,0,0,0,1,0,0,1
49.860381583,0,1,0,0,1,0,0,1
49.860436750,0,0,0,0,1,0,0,1
49.860493625,0,0,0,0,1,1,0,1
49.860495125,0,1,0,0,1,1,0,1
49.860496542,1,1,0,0,1,1,0,1
49.860550292,1,0,0,0,1,1,0,1
49.860608208,1,0,0,0,1,0,0,1
49.860608708,1,1,0,0,1,0,0,1
49.860663833,1,0,0,0,1,0,0,1
49.860722250,1,1,0,0,1,0,0,1
49.860777417,1,0,0,0,1,0,0,1
49.860835792,1,1,0,0,1,0,0,1
49.860839667,0,1,0,0,1,0,0,1
49.860890958,0,0,0,0,1,0,0,1
49.860947833,0,0,0,0,1,1,0,1
49.860949333,0,1,0,0,1,1,0,1
49.860950750,1,1,0,0,1,1,0,1
49.861004500,1,0,0,0,1,1,0,1
49.861044292,1,0,0,1,1,1,0,1
49.861131875,1,0,0,0,1,1,0,1
49.861290000,1,1,0,0,1,1,0,1
49.861293917,0,1,0,0,1,1,0,1
49.861345167,0,0,0,0,1,1,0,1
49.861403542,0,1,0,0,1,1,0,1
49.861458708,0,0,0,0,1,1,0,1
49.861517125,0,1,0,0,1,1,0,1
49.861518542,1,1,0,0,1,1,0,1
49.861572292,1,0,0,0,1,1,0,1
49.861630167,1,0,0,0,1,0,0,1
49.861630667,1,1,0,0,1,0,0,1
49.861634542,0,1,0,0,1,0,0,1
49.861685833,0,0,0,0,1,0,0,1
49.861744208,0,1,0,0,1,0,0,1
49.861745625,1,1,0,0,1,0,0,1
49.861799375,1,0,0,0,1,0,0,1
49.861857792,1,1,0,0,1,0,0,1
49.861912917,1,0,0,0,1,0,0,1
49.861971333,1,1,0,0,1,0,0,1
49.862026500,1,0,0,0,1,0,0,1
49.862083375,1,0,0,0,1,1,0,1
49.862084875,1,1,0,0,1,1,0,1
49.862088792,0,1,0,0,1,1,0,1
49.862140042,0,0,0,0,1,1,0,1
49.862180542,0,0,0,1,1,1,0,1
49.862419167,0,0,0,0,1,1,0,1
49.862539083,0,1,0,0,1,1,0,1
49.862594250,0,0,0,0,1,1,0,1
49.862652625,0,1,0,0,1,1,0,1
49.862654042,1,1,0,0,1,1,0,1
49.862707792,1,0,0,0,1,1,0,1
49.862766208,1,1,0,0,1,1,0,1
49.862770125,0,1,0,0,1,1,0,1
49.862821375,0,0,0,0,1,1,0,1
49.862879250,0,0,0,0,1,0,0,1
49.862879750,0,1,0,0,1,0,0,1
49.862934917,0,0,0,0,1,0,0,1
49.862993292,0,1,0,0,1,0,0,1
49.862994750,1,1,0,0,1,0,0,1
49.863048458,1,0,0,0,1,0,0,1
49.863106875,1,1,0,0,1,0,0,1
49.863162000,1,0,0,0,1,0,0,1
49.863218875,1,0,0,0,1,1,0,1
49.863220417,1,1,0,0,1,1,0,1
49.863224292,0,1,0,0,1,1,0,1
49.863275583,0,0,0,0,1,1,0,1
49.863333458,0,0,0,0,1,0,0,1
49.863333958,0,1,0,0,1,0,0,1
49.863389125,0,0,0,0,1,0,0,1
49.863401708,0,0,0,0,1,1,0,1
49.863413667,0,0,0,1,1,1,0,1
49.863497417,0,0,0,0,1,1,0,1
49.863582417,0,0,0,0,1,0,0,1
49.863673125,0,0,0,0,1,1,0,1
49.863674625,0,1,0,0,1,1,0,1
49.863729792,0,0,0,0,1,1,0,1
49.863787708,0,0,0,0,1,0,0,1
49.863788208,0,1,0,0,1,0,0,1
49.863843333,0,0,0,0,1,0,0,1
49.863900208,0,0,0,0,1,1,0,1
49.863901708,0,1,0,0,1,1,0,1
49.863956875,0,0,0,0,1,1,0,1
49.864015292,0,1,0,0,1,1,0,1
49.864016708,1,1,0,0,1,1,0,1
49.864070458,1,0,0,0,1,1,0,1
49.864128333,1,0,0,0,1,0,0,1
49.864128833,1,1,0,0,1,0,0,1
49.864184000,1,0,0,0,1,0,0,1
49.864242375,1,1,0,0,1,0,0,1
49.864297542,1,0,0,0,1,0,0,1
49.864354417,1,0,0,0,1,1,0,1
49.864355917,1,1,0,0,1,1,0,1
49.864359792,0,1,0,0,1,1,0,1
49.864411125,0,0,0,0,1,1,0,1
49.864469500,0,1,0,0,1,1,0,1
49.864470917,1,1,0,0,1,1,0,1
49.864524667,1,0,0,0,1,1,0,1
49.864756958,1,0,0,1,1,1,0,1
49.864847375,1,0,0,0,1,1,0,1
49.865037250,1,1,0,0,1,1,0,1
49.865041125,0,1,0,0,1,1,0,1
49.865092417,0,0,0,0,1,1,0,1
49.865150833,0,1,0,0,1,1,0,1
49.865206000,0,0,0,0,1,1,0,1
49.865264375,0,1,0,0,1,1,0,1
49.865319542,0,0,0,0,1,1,0,1
49.865377417,0,0,0,0,1,0,0,1
49.865377958,0,1,0,0,1,0,0,1
49.865379375,1,1,0,0,1,0,0,1
49.865433083,1,0,0,0,1,0,0,1
49.865491500,1,1,0,0,1,0,0,1
49.865546625,1,0,0,0,1,0,0,1
49.865605042,1,1,0,0,1,0,0,1
49.865660208,1,0,0,0,1,0,0,1
49.865718583,1,1,0,0,1,0,0,1
49.865722458,0,1,0,0,1,0,0,1
49.865773750,0,0,0,0,1,0,0,1
49.865832125,0,1,0,0,1,0,0,1
49.865833583,1,1,0,0,1,0,0,1
49.865887292,1,0,0,0,1,0,0,1
49.865899083,1,0,0,0,1,1,0,1
49.865904875,1,0,0,0,1,0,0,1
49.865914125,1,0,0,1,1,0,0,1
49.865963625,1,0,0,1,1,1,0,1
49.866001667,1,0,0,0,1,1,0,1
49.866092583,1,0,0,0,1,0,0,1
49.866171292,1,0,0,0,1,1,0,1
49.866172792,1,1,0,0,1,1,0,1
49.866176667,0,1,0,0,1,1,0,1
49.866227958,0,0,0,0,1,1,0,1
49.866286333,0,1,0,0,1,1,0,1
49.866341500,0,0,0,0,1,1,0,1
49.866399917,0,1,0,0,1,1,0,1
49.866455083,0,0,0,0,1,1,0,1
49.866512958,0,0,0,0,1,0,0,1
49.866513458,0,1,0,0,1,0,0,1
49.866514875,1,1,0,0,1,0,0,1
49.866568625,1,0,0,0,1,0,0,1
49.866627000,1,1,0,0,1,0,0,1
49.866682167,1,0,0,0,1,0,0,1
49.866740583,1,1,0,0,1,0,0,1
49.866795708,1,0,0,0,1,0,0,1
49.866854125,1,1,0,0,1,0,0,1
49.866909292,1,0,0,0,1,0,0,1
49.866966167,1,0,0,0,1,1,0,1
49.866967667,1,1,0,0,1,1,0,1
49.867022833,1,0,0,0,1,1,0,1
49.867039083,1,0,0,0,1,0,0,1
49.867050333,1,0,0,1,1,0,0,1
49.867179458,1,0,0,1,1,1,0,1
49.867211083,1,0,0,0,1,1,0,1
49.867308333,1,1,0,0,1,1,0,1
49.867312208,0,1,0,0,1,1,0,1
49.867363500,0,0,0,0,1,1,0,1
49.867421875,0,1,0,0,1,1,0,1
49.867423292,1,1,0,0,1,1,0,1
49.867477042,1,0,0,0,1,1,0,1
49.867535417,1,1,0,0,1,1,0,1
49.867539333,0,1,0,0,1,1,0,1
49.867590583,0,0,0,0,1,1,0,1
49.867648500,0,0,0,0,1,0,0,1
49.867649000,0,1,0,0,1,0,0,1
49.867704167,0,0,0,0,1,0,0,1
49.867762542,0,1,0,0,1,0,0,1
49.867763958,1,1,0,0,1,0,0,1
49.867817708,1,0,0,0,1,0,0,1
49.867876125,1,1,0,0,1,0,0,1
49.867879958,0,1,0,0,1,0,0,1
49.867931250,0,0,0,0,1,0,0,1
49.867988125,0,0,0,0,1,1,0,1
49.867989625,0,1,0,0,1,1,0,1
49.868044792,0,0,0,0,1,1,0,1
49.868102708,0,0,0,0,1,0,0,1
49.868103208,0,1,0,0,1,0,0,1
49.868104625,1,1,0,0,1,0,0,1
49.868158375,1,0,0,0,1,0,0,1
49.868170958,1,0,0,0,1,1,0,1
49.868176750,1,0,0,0,1,0,0,1
49.868187500,1,0,0,1,1,0,0,1
49.868219667,1,0,0,1,1,1,0,1
49.868271292,1,0,0,0,1,1,0,1
49.868355708,1,0,0,0,1,0,0,1
49.868442333,1,0,0,0,1,1,0,1
49.868443875,1,1,0,0,1,1,0,1
49.868447792,0,1,0,0,1,1,0,1
49.868499042,0,0,0,0,1,1,0,1
49.868556917,0,0,0,0,1,0,0,1
49.868557417,0,1,0,0,1,0,0,1
49.868612583,0,0,0,0,1,0,0,1
49.868669458,0,0,0,0,1,1,0,1
49.868670958,0,1,0,0,1,1,0,1
49.868726125,0,0,0,0,1,1,0,1
49.868784500,0,1,0,0,1,1,0,1
49.868785917,1,1,0,0,1,1,0,1
49.868839667,1,0,0,0,1,1,0,1
49.868897583,1,0,0,0,1,0,0,1
49.868898083,1,1,0,0,1,0,0,1
49.868953250,1,0,0,0,1,0,0,1
49.869010125,1,0,0,0,1,1,0,1
49.869011625,1,1,0,0,1,1,0,1
49.869066792,1,0,0,0,1,1,0,1
49.869125167,1,1,0,0,1,1,0,1
49.869129083,0,1,0,0,1,1,0,1
49.869180333,0,0,0,0,1,1,0,1
49.869238250,0,0,0,0,1,0,0,1
49.869238750,0,1,0,0,1,0,0,1
49.869240167,1,1,0,0,1,0,0,1
49.869293917,1,0,0,0,1,0,0,1
49.869315208,1,0,0,0,1,1,0,1
49.869319917,1,0,0,1,1,1,0,1
49.869321042,1,0,0,1,1,0,0,1
49.869389875,1,0,0,1,1,1,0,1
49.869428375,1,0,0,0,1,1,0,1
49.869522667,1,0,0,0,1,0,0,1
49.869577875,1,0,0,0,1,1,0,1
49.869579375,1,1,0,0,1,1,0,1
49.869583292,0,1,0,0,1,1,0,1
49.869634542,0,0,0,0,1,1,0,1
49.869692958,0,1,0,0,1,1,0,1
49.869748125,0,0,0,0,1,1,0,1
49.869806500,0,1,0,0,1,1,0,1
49.869861667,0,0,0,0,1,1,0,1
49.869919583,0,0,0,0,1,0,0,1
49.869920083,0,1,0,0,1,0,0,1
49.869921500,1,1,0,0,1,0,0,1
49.869975208,1,0,0,0,1,0,0,1
49.870033625,1,1,0,0,1,0,0,1
49.870088792,1,0,0,0,1,0,0,1
49.870147167,1,1,0,0,1,0,0,1
49.870202333,1,0,0,0,1,0,0,1
49.870260708,1,1,0,0,1,0,0,1
49.870264583,0,1,0,0,1,0,0,1
49.870315875,0,0,0,0,1,0,0,1
49.870374292,0,1,0,0,1,0,0,1
49.870375708,1,1,0,0,1,0,0,1
49.870429417,1,0,0,0,1,0,0,1
49.870440000,1,0,0,0,1,1,0,1
49.870459000,1,0,0,1,1,1,0,1
49.870546542,1,0,0,0,1,1,0,1
49.870637125,1,0,0,0,1,0,0,1
49.870713417,1,0,0,0,1,1,0,1
49.870714917,1,1,0,0,1,1,0,1
49.870718792,0,1,0,0,1,1,0,1
49.870770083,0,0,0,0,1,1,0,1
49.870828500,0,1,0,0,1,1,0,1
49.870883667,0,0,0,0,1,1,0,1
49.870942042,0,1,0,0,1,1,0,1
49.870997208,0,0,0,0,1,1,0,1
49.871055083,0,0,0,0,1,0,0,1
49.871055625,0,1,0,0,1,0,0,1
49.871057042,1,1,0,0,1,0,0,1
49.871110750,1,0,0,0,1,0,0,1
49.871169167,1,1,0,0,1,0,0,1
49.871224292,1,0,0,0,1,0,0,1
49.871282708,1,1,0,0,1,0,0,1
49.871337875,1,0,0,0,1,0,0,1
49.871396250,1,1,0,0,1,0,0,1
49.871451417,1,0,0,0,1,0,0,1
49.871508292,1,0,0,0,1,1,0,1
49.871509792,1,1,0,0,1,1,0,1
49.871564958,1,0,0,0,1,1,0,1
49.871581625,1,0,0,0,1,0,0,1
49.871595250,1,0,0,1,1,0,0,1
49.871734375,1,0,0,1,1,1,0,1
49.871770208,1,0,0,0,1,1,0,1
49.871964000,1,1,0,0,1,1,0,1
49.871967917,0,1,0,0,1,1,0,1
49.872019167,0,0,0,0,1,1,0,1
49.872077583,0,1,0,0,1,1,0,1
49.872079000,1,1,0,0,1,1,0,1
49.872132750,1,0,0,0,1,1,0,1
49.872191125,1,1,0,0,1,1,0,1
49.872195000,0,1,0,0,1,1,0,1
49.872246292,0,0,0,0,1,1,0,1
49.872304208,0,0,0,0,1,0,0,1
49.872304708,0,1,0,0,1,0,0,1
49.872359833,0,0,0,0,1,0,0,1
49.872418250,0,1,0,0,1,0,0,1
49.872473375,0,0,0,0,1,0,0,1
49.872531792,0,1,0,0,1,0,0,1
49.872586958,0,0,0,0,1,0,0,1
49.872643833,0,0,0,0,1,1,0,1
49.872645333,0,1,0,0,1,1,0,1
49.872646750,1,1,0,0,1,1,0,1
49.872700500,1,0,0,0,1,1,0,1
49.872758417,1,0,0,0,1,0,0,1
49.872758917,1,1,0,0,1,0,0,1
49.872762792,0,1,0,0,1,0,0,1
49.872814042,0,0,0,0,1,0,0,1
49.872824208,0,0,0,0,1,1,0,1
49.872830000,0,0,0,0,1,0,0,1
49.872846417,0,0,0,1,1,0,0,1
49.872872917,0,0,0,1,1,1,0,1
49.872930167,0,0,0,0,1,1,0,1
49.873019333,0,0,0,0,1,0,0,1
49.873098042,0,0,0,0,1,1,0,1
49.873099542,0,1,0,0,1,1,0,1
49.873154708,0,0,0,0,1,1,0,1
49.873212625,0,0,0,0,1,0,0,1
49.873213125,0,1,0,0,1,0,0,1
49.873268250,0,0,0,0,1,0,0,1
49.873325125,0,0,0,0,1,1,0,1
49.873326667,0,1,0,0,1,1,0,1
49.873381833,0,0,0,0,1,1,0,1
49.873440208,0,1,0,0,1,1,0,1
49.873441625,1,1,0,0,1,1,0,1
49.873495375,1,0,0,0,1,1,0,1
49.873553750,1,1,0,0,1,1,0,1
49.873608917,1,0,0,0,1,1,0,1
49.873667333,1,1,0,0,1,1,0,1
49.873722500,1,0,0,0,1,1,0,1
49.873780375,1,0,0,0,1,0,0,1
49.873780875,1,1,0,0,1,0,0,1
49.873784750,0,1,0,0,1,0,0,1
49.873836042,0,0,0,0,1,0,0,1
49.873892917,0,0,0,0,1,1,0,1
49.873894417,0,1,0,0,1,1,0,1
49.873895833,1,1,0,0,1,1,0,1
49.873949583,1,0,0,0,1,1,0,1
49.873966667,1,0,0,0,1,0,0,1
49.873978833,1,0,0,1,1,0,0,1
49.874035417,1,0,0,1,1,1,0,1
49.874069250,1,0,0,0,1,1,0,1
49.874235083,1,1,0,0,1,1,0,1
49.874238958,0,1,0,0,1,1,0,1
49.874290250,0,0,0,0,1,1,0,1
49.874348625,0,1,0,0,1,1,0,1
49.874403792,0,0,0,0,1,1,0,1
49.874462208,0,1,0,0,1,1,0,1
49.874517375,0,0,0,0,1,1,0,1
49.874575250,0,0,0,0,1,0,0,1
49.874575750,0,1,0,0,1,0,0,1
49.874577167,1,1,0,0,1,0,0,1
49.874630917,1,0,0,0,1,0,0,1
49.874689292,1,1,0,0,1,0,0,1
49.874744458,1,0,0,0,1,0,0,1
49.874802875,1,1,0,0,1,0,0,1
49.874858000,1,0,0,0,1,0,0,1
49.874916417,1,1,0,0,1,0,0,1
49.874920292,0,1,0,0,1,0,0,1
49.874971583,0,0,0,0,1,0,0,1
49.875029958,0,1,0,0,1,0,0,1
49.875031375,1,1,0,0,1,0,0,1
49.875085125,1,0,0,0,1,0,0,1
49.875095875,1,0,0,0,1,1,0,1
49.875101708,1,0,0,0,1,0,0,1
49.875117917,1,0,0,1,1,0,0,1
49.875160417,1,0,0,1,1,1,0,1
49.875205500,1,0,0,0,1,1,0,1
49.875301750,1,0,0,0,1,0,0,1
49.875369125,1,0,0,0,1,1,0,1
49.875370625,1,1,0,0,1,1,0,1
49.875374542,0,1,0,0,1,1,0,1
49.875425792,0,0,0,0,1,1,0,1
49.875484167,0,1,0,0,1,1,0,1
49.875539333,0,0,0,0,1,1,0,1
49.875597708,0,1,0,0,1,1,0,1
49.875652875,0,0,0,0,1,1,0,1
49.875710792,0,0,0,0,1,0,0,1
49.875711292,0,1,0,0,1,0,0,1
49.875712708,1,1,0,0,1,0,0,1
49.875766458,1,0,0,0,1,0,0,1
49.875824833,1,1,0,0,1,0,0,1
49.875880000,1,0,0,0,1,0,0,1
49.875938375,1,1,0,0,1,0,0,1
49.875993542,1,0,0,0,1,0,0,1
49.876051958,1,1,0,0,1,0,0,1
49.876107083,1,0,0,0,1,0,0,1
49.876163958,1,0,0,0,1,1,0,1
49.876165500,1,1,0,0,1,1,0,1
49.876220667,1,0,0,0,1,1,0,1
49.876254125,1,0,0,1,1,1,0,1
49.876377833,1,0,0,0,1,1,0,1
49.876506167,1,1,0,0,1,1,0,1
49.876510083,0,1,0,0,1,1,0,1
49.876561333,0,0,0,0,1,1,0,1
49.876619708,0,1,0,0,1,1,0,1
49.876674875,0,0,0,0,1,1,0,1
49.876733250,0,1,0,0,1,1,0,1
49.876734667,1,1,0,0,1,1,0,1
49.876788417,1,0,0,0,1,1,0,1
49.876846333,1,0,0,0,1,0,0,1
49.876846833,1,1,0,0,1,0,0,1
49.876901958,1,0,0,0,1,0,0,1
49.876960375,1,1,0,0,1,0,0,1
49.877015542,1,0,0,0,1,0,0,1
49.877073917,1,1,0,0,1,0,0,1
49.877129083,1,0,0,0,1,0,0,1
49.877185958,1,0,0,0,1,1,0,1
49.877187458,1,1,0,0,1,1,0,1
49.877242625,1,0,0,0,1,1,0,1
49.877300542,1,0,0,0,1,0,0,1
49.877301042,1,1,0,0,1,0,0,1
49.877356208,1,0,0,0,1,0,0,1
49.877366958,1,0,0,0,1,1,0,1
49.877390375,1,0,0,1,1,1,0,1
49.877474083,1,0,0,0,1,1,0,1
49.877558208,1,0,0,0,1,0,0,1
49.877640167,1,0,0,0,1,1,0,1
49.877641667,1,1,0,0,1,1,0,1
49.877645583,0,1,0,0,1,1,0,1
49.877696833,0,0,0,0,1,1,0,1
49.877755250,0,1,0,0,1,1,0,1
49.877810417,0,0,0,0,1,1,0,1
49.877868292,0,0,0,0,1,0,0,1
49.877868792,0,1,0,0,1,0,0,1
49.877923958,0,0,0,0,1,0,0,1
49.877982333,0,1,0,0,1,0,0,1
49.877983792,1,1,0,0,1,0,0,1
49.878037500,1,0,0,0,1,0,0,1
49.878095917,1,1,0,0,1,0,0,1
49.878151083,1,0,0,0,1,0,0,1
49.878209458,1,1,0,0,1,0,0,1
49.878264625,1,0,0,0,1,0,0,1
49.878323000,1,1,0,0,1,0,0,1
49.878326917,0,1,0,0,1,0,0,1
